datetime,author_name,message,cleaned_message,label
2024-10-07 13:25:45,its khai,pacar ku ning Jogja nonton inii ditugu,pacar ku ning jogja nonton inii ditugu,0
2024-10-07 13:25:50,PECCOSIXTYTHREE,brajatai,brajatai,0
2024-10-07 13:25:53,Winarti Putri,padahal rumah Deket tugu tp mau nonton males bgt,padahal rumah deket tugu tp mau nonton males bgt,0
2024-10-07 13:25:53,Alvita ,HBD Jogja ke 268 dari Mantrijeron,hbd jogja ke 268 dari mantrijeron,0
2024-10-07 13:25:55,fenn,sleman absen,sleman absen,0
2024-10-07 13:25:58,Wiyana Wiyana,"keren, bangga sebagai warga kota Yogyakarta",keren bangga sebagai warga kota yogyakarta,0
2024-10-07 13:25:59,Johnnie Boyles,𝗱 𝟭𝟬𝟬 j𝗱 𝟮𝗷𝘁 buruan gas di :fire: 𝗠𝗘𝗧𝗘𝗢𝗥𝗪𝗜𝗡 :fire:,d3p0 100 jd 2jt buruan gas garansi 100% di meteorwin,1
2024-10-07 13:25:59,Krisna Chanel,Happy Annivesary Jogja istimewa MENYALA KOTAKU!:medal-yellow-first-red:,happy annivesary jogja istimewa menyala kotakumedalyellowfirstred,0
2024-10-07 13:26:02,Mujiharto Kawit,"ndelok seka ngomah, selamat ultah Yogyaku",ndelok seka ngomah selamat ultah yogyaku,0
2024-10-07 13:26:16,Nabilla Aranda Shinta,warga mantrijeron hadir,warga mantrijeron hadir,0
2024-10-07 13:26:17,Rika Suryani,pacarnya suruh pulang aja maass macet parah desek 2 an bnyak yg pingsan,pacarnya suruh pulang aja maass macet parah desek 2 an bnyak yg pingsan,0
2024-10-07 13:26:21,Sulaeman Eman,jauh jauh dari Makassar ke jogya Hanya ingin nonton karnaval...tahu tahunya g bisa nyampe tugu nonton langsung.mnding balik hotel nonton live-nya di yutube,jauh jauh dari makassar ke jogya hanya ingin nonton karnavaltahu tahunya g bisa nyampe tugu nonton langsungmnding balik hotel nonton livenya di yutube,0
2024-10-07 13:26:21,firjal farah,mending delok neng omah neng tugu sesek poll,mending delok neng omah neng tugu sesek poll,0
2024-10-07 13:26:28,Hallo Agus,jogja istimewaaa... sellam budaya,jogja istimewaaa sellam budaya,0
2024-10-07 13:26:34,Detty Eriawan,johnnie boyles ki iklan opo? sempet2 eeee,johnnie boyles ki iklan opo sempet2 eeee,0
2024-10-07 13:26:35,Fauzan,Menyala Jogja ku:collision:,menyala jogja ku,0
2024-10-07 13:26:38,Vegabondism,wonten ngarsa dalem mboten njih?,wonten ngarsa dalem mboten njih,0
2024-10-07 13:26:59,Akash Kumar,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:26:59,Mundo Natural,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:26:59,Ayush Dwivedi,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:26:59,Deepak Singh ,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:26:59,Yash Tomar,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:26:59,ALIGER FF,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:26:59,Fani37,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:26:59,Devi Tridhara,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:26:59,ks,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:01,sumit raj,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:27:01,Faizan Saiyad,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:01,CARS_TITAN,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:27:01,TECH NI CAL,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:27:01,Aayush Magar,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:27:01,op editz,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:01,Holl,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:01,Rossitbjp,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:01,Dangergaming,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:01,Archange Gazalima,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:27:01,editor shubham Annapurna,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:27:01,Koi Tmi,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:01,pagi malam,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:27:02,MV Creativity,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:27:02,NewsFlix Channel,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:27:02,yoyoyoyoyo,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:27:02,yirfa tedc,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:03,Sah Shiva,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:03,Tasnim Muntaha,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:27:03,KSA Hot,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:03,prashanth prashu,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:27:06,shreshaahari,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:27:06,Winning Life,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:27:06,Dinesh Gujjar,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:27:06,Kavy Chaudhary,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:27:06,علي الأعگراوي,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:27:06,rajender_saini_saroorpuriya,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:06,DJ ALOK,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:27:06,J 1 Gamer,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:27:06,Moeen888,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:06,Ujjal Baral,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:27:06,Yadav King,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:06,FlowYY,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:27:10,Riley Gray,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:10,BiTa No,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:10,Sinister Six,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:10,NABARAM Gaming ,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:10,YUVAN,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:12,Karshan Kumer,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:13,Que Vaina Eh Tv Show,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:13,pro palyer,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:13,gamer👍👍,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:27:13,HACK AIM YT,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:27:13,N T R,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:13,Yuhaze,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:27:13,Shweta Yadav,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:27:14,vicky,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:14,Karla Ortuño,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:14,Siddharth Siddhu,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:14,parvez Ali,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:14,LILDON ,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:27:14,John,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:27:15,AB short club722,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:27:15,Risky Ariyanto,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:16,Bhavy Bhatnagar Studio,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:27:16,Pd,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:27:16,Izacu tv250,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:27:16,"Government ITI college , sultanpur ",FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:17,Yuraj Chaudhary,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:27:18,Sachin Kolekar,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:27:20,MR_SK_YT24,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:27:20,2.0 MUNNA,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:20,Pawan Lawa,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:27:20,sat Guru ji god,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:20,Bożydar Masłowski,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:21,bruh,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:21,5k subs no video Challenge,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:27:21,Diah Rini,Yogya Tetap jos ....istimewa kotaku Giwangan Umbulharjo rumah dan favoritku :smiling_face_with_hearts::thumbs_up::thumbs_up::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,yogya tetap jos istimewa kotaku giwangan umbulharjo rumah dan favoritku,0
2024-10-07 13:27:24,Kartik_Khairnars,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:25,Tech Based Daily,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:26,N T R,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:26,Abin Amjad,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:28,nasywA,STOP JUDOL,stop judol,0
2024-10-07 13:27:30,Eshad Bro,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:31,Felicia asmr ,menyala Jogja kuuh :fire::fire::fire::fire:,menyala jogja kuuh,0
2024-10-07 13:27:32,SYSTUMMMM. 100K,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:27:37,Reza Mengajar (M Reza Huzain),bot slot bajingaaan,bot slot bajingaaan,0
2024-10-07 13:27:37,Yudha Pratama,iki opo seh slot slot wae,iki opo seh slot slot wae,0
2024-10-07 13:27:38,Fajar Dikifi,mending jogo parkir daripada ngeslot jelas cuan,mending jogo parkir daripada ngeslot jelas cuan,0
2024-10-07 13:27:40,siti kalimah,Yogyakarta memang Istimewa. sukses selalu.,yogyakarta memang istimewa sukses selalu,0
2024-10-07 13:27:41,PECCOSIXTYTHREE,slot gacor,slot gacor,1
2024-10-07 13:27:41,Kobar,MATIKAN KOMENTAR AJA MIN!!!,matikan komentar aja min,0
2024-10-07 13:27:50,AYAM GORENG LESEHAN PAK DIN,awas heker,awas heker,0
2024-10-07 13:27:54,Leontios Hendri,"tolong nonaktifkan komen min, isinya judol semua",tolong nonaktifkan komen min isinya judol semua,0
2024-10-07 13:27:54,Aliffia Fennadya,slot ra payu wkwkwk,slot ra payu wkwkwk,0
2024-10-07 13:27:55,Mur Yanti,mantap,mantap,0
2024-10-07 13:27:56,puspita dewi,Selamat Yogya ku semoga selalu Istimewa,selamat yogya ku semoga selalu istimewa,0
2024-10-07 13:27:56,ROJALI JAHAT,wooo jembot mah iklan mahjong,wooo jembot mah iklan mahjong,0
2024-10-07 13:27:57,Harti Sundari,yuk trending trending,yuk trending trending,0
2024-10-07 13:27:58,MaisPro,wooii kok banyak spam slot,wooii kok banyak spam slot,0
2024-10-07 13:27:59,Rani Witanti,diblokir wae iklan judol e,diblokir wae iklan judol e,0
2024-10-07 13:27:59,shvan Shakhawan,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:00,Azad fitness,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:00,Zainx,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:00,SA7RAWI_GAMING,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:00,Richard Noerm45,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:00,Free Fire,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:01,Detty Eriawan,"yang iklan judi online, ingat mati bisa kapan aja!",yang iklan judi online ingat mati bisa kapan aja,0
2024-10-07 13:28:02,Fauzan,menyala Jogja ku :collision:,menyala jogja ku,0
2024-10-07 13:28:02,Shikhar ,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:02,Aman Sunhare,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:02,Gavin,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:02,sharif balak meerut,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:02,ZEUZE ND,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:02,Bartex,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:03,ky.singh rajput,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:03,Ps,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:04,Md Onter,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:04,TAGGER GAMERZ,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:04,ali Hazara,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:05,Mahatma Yogyakarta,adakah yg tau udh nomer brp ini,adakah yg tau udh nomer brp ini,0
2024-10-07 13:28:06,Sajid Arain,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:06,3.1rohit,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:06,A.S OFFICIAL 022,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:08,Sachinnn Ly,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:08,AYAM GORENG LESEHAN PAK DIN,es teh 3000,es teh 3000,0
2024-10-07 13:28:12,Frenky Imam,Love Jogja n U to ...@Donna Sangun,love jogja n u to donna sangun,0
2024-10-07 13:28:12,Umut Koç,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:12,@KAUÃZINH TV,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:12,Vijay Poter,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:12,VIP GAMING ,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:12,Indian Hacker,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:12,colvorono,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:12,58F,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:12,linh ly lê,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:12,Simon Fremo XD,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:12,saurabh kumar,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:12,Pushkar Chauhan,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:12,Neymar fan boy 10,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:12,Mangla Vishakha,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:12,micah,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:14,Shorpatrs ,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:14,Mohammed zaml,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:14,king,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:14,Rithika ,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:14,Vibe Verse,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:14,Shorts with Keyboard,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:15,adnanakram vlogs1,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:15,DK MUSIC ZONE,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:15,lani burhanuddin,spam woii..judol,spam woiijudol,0
2024-10-07 13:28:16,Heti Hartati,MasyaAllah barakalloh jogja kelahiranku,masyaallah barakalloh jogja kelahiranku,0
2024-10-07 13:28:17,Nice NGLISH,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:17,EDilsonHV7,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:18,Kamil Hussain,FREEBET 100RB WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:28:21,Untung Saputra,jogjaku:smiling_face_with_hearts::smiling_face_with_hearts::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart:,jogjaku,0
2024-10-07 13:28:23,AYAM GORENG LESEHAN PAK DIN,es teh 3000,es teh 3000,0
2024-10-07 13:28:24,Uswatun Hasanah,Jogja Istimewa :thumbs_up:,jogja istimewa,0
2024-10-07 13:28:25,PECCOSIXTYTHREE,Cok opo toh Ki komen e,cok opo toh ki komen e,0
2024-10-07 13:28:27,haunihao,apa sih ganggu pemandangan aja iklan slot,apa sih ganggu pemandangan aja iklan slot,0
2024-10-07 13:28:29,bayu yulian,qiuqiu,qiuqiu,0
2024-10-07 13:28:30,Detty Eriawan,INGAT API NERAKA JUDI KAMPANG,ingat api neraka judi kampang,0
2024-10-07 13:28:31,Arif nur Setya budi,Mending parkir genah oleh duit sing asli Jogja mungkin Micekk :grinning_face:,mending parkir genah oleh duit sing asli jogja mungkin micekk,0
2024-10-07 13:28:35,Dragon Rider,judal judol ga jelas,judal judol ga jelas,0
2024-10-07 13:28:35,Felicia asmr ,menyala Jogja kuuh :fire::fire::fire:,menyala jogja kuuh,0
2024-10-07 13:28:38,Jenal Si,Bangga jadi bagian dari Jogja...,bangga jadi bagian dari jogja,0
2024-10-07 13:28:39,Edy R*S,boot judol jingaaan,boot judol jingaaan,0
2024-10-07 13:28:42,Fajar Dikifi,judol tak dongakke ngising metune beling,judol tak dongakke ngising metune beling,0
2024-10-07 13:28:46,erika rose,slmt ultah kota Yogya.berkah dalem,slmt ultah kota yogyaberkah dalem,0
2024-10-07 13:28:47,Muhammad Izza,judi ompol,judi ompol,0
2024-10-07 13:28:48,Suci Alimah,"Blokiren min, judol kii",blokiren min judol kii,0
2024-10-07 13:28:51,Waton Rekam channel,jogja kulon hadir... jogjaku istimewa selalu,jogja kulon hadir jogjaku istimewa selalu,0
2024-10-07 13:28:52,Arinto Cacoleh,salam kagem kelurga besar pingit jogja,salam kagem kelurga besar pingit jogja,0
2024-10-07 13:28:59,anastasia sylvia,kerennnnn,kerennnnn,0
2024-10-07 13:28:59,AYAM GORENG LESEHAN PAK DIN,es es es,es es es,0
2024-10-07 13:29:00,MEME LEGEND,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:29:00,vdfsf,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:29:00,king______of______maurya______,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:29:00,Shazil Gfx,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:29:00,ami bot,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:29:00, ogsplayer0,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:29:00,DETECTIVE MEHUL,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:29:00,san gamer,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:29:00,Vighnesh Matang,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:29:00,ابو محمد,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:29:00,O Prince,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:29:01,Sayan Mondal,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:29:01,انشيد جهاديه حزينه,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:29:01,sameermalik555,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:29:01,tofan ,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:29:01,Jaisudha Vallika,KETIK DI GOOGLE :fire:WISDOMTOTO:fire:,ketik di google wisdomtoto,1
2024-10-07 13:29:01,Mar y cielo carbajal,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:29:01,HARSH KUMAR,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:29:01,Nxt_Alone A Guild,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:29:02,deepak,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
2024-10-07 13:29:02,BEK ToĜa,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:29:02,ViratCricShorts,SLOT GACOR:fire: WISDOMTOTO:fire:,slot gacor wisdomtoto,1
2024-10-07 13:29:02,SameerMansoori,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:29:04,Iliq Parahkevov,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:29:04,Thakur tractor wala ,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:29:04,wow kids,FREEBET 100RB :fire:WISDOMTOTO:fire:,freebet 100rb wisdomtoto,1
2024-10-07 13:29:05,Akhi Akther,:fire:ANGKA TERBALIK DI BAYAR:fire:,angka terbalik di bayar,0
